CH;=MTBG;;CH;CHA;;;Ch=ka·rak·ter;;;;;;;+;;;;CHA;;;M;CH=K (ACH=BIGX);(T-SCHWA);;;ACH/CHA (!)REVERSE-RULE
CH;;;;(CHAN);;;(Ch=San)·c=se;;;;;;;+;;;;;;;F;CH=SCH FRANZ.;NASALIERT 'SCHON(G)SE';vergl. 'Schanze';LEHN;
CH;;;;CHE;;;Ch=Ce·mie;;;;;;;+;;;;CHE;;;F;(ECH=SMALLX);ECH;;;
CH;;;;;(CHEF);;Ch=Sef;;;;;;;;;;;;;;M;CH=SCH FRANZ.;vergl. ENGL. 'chief';;LEHN;
CH;;;;CHI;;;Ch=Ci·na;ENTITY;;;;;;+;;;;CHI;;;;(ICH=SMALLX);;;(NAMED ENTITY);
CH;;;;CH(OR);;;Ch=kor;;;;;;NRW;;;;;CHO;;;M;CH=K (OCH=BIGX);OCH;;;
CH;;;;CHO;;;Ch=ko·le·ra;;;;;;;+;;;;;;;F;;LAT;;;
CH;;;;CHO;;;Ch=ko·les·te·(rin);;;;;;;+;;;;;;;N;;LAT;;;
CH;;;;CHU;;;Ch=kur;ENTITY;;;;;;+;;;;CHU;;;;CH=K (UCH=BIG);;;;
CH;;;CH_R;;CH_RO;;(Ch=krom);ENTITY;;;;;;+;;;;CHR;;;N;;RACHEN-R;;;
C (2K);;;CL;(CLOW);;;C=klown;;;;;BB34;;;;;;CL;(WN);;M;ENGL. 'Klao(u)n';;C=K;(AUDIO);
C;CO;;;;;;C=ko·la;ENTITY;;;;;;+;;;;CO;;;F;ENGL.;;C=K;;
C;;COM;;;;;C=kom·pu·ter;SCHPAc=k ALMAc=k APLUc=k;;;BB12;;NRW;;;;;COM;;;M;ENGL. (LAT.) 'Rechner/in';(T-SCHWA);C=K;;*FÜR 'C'
C (2K);;;CR;;;;C=kre·do;;;;;;;+;;;;;;;N;;;;;
D;DA;;;;;060;da;;BB;NRW;;;NRW;;;;;;;;ADV;;;;;
D;DA-;;;;;;da*;;;;;;;+;;;;;;DA-;AFFIX;vergl. DWDS:https://www.dwds.de/wb/da-;;;;
D;DA-;;;;;;da-nach;;;NRW;;;NRW;;;;;CH;;;;BIG-X;;;;
D;DA-;;;;;;da-ne·ben;;;;;;;+;;B(E)N;;;;;;;;;;
D;;DACH;;;;;Dach;;;;;;;+;;;;CH;;;N;BIG-X;;;;
D;;DÄCH;;;;;Dä·cher;;;;;;;+;;;Ä;CH;;;N PLU;PLU CHILD_OF Dach;(!)(SMALL-X Lautwechsel;;;
;;;;;;;Dachs;;;;;;;+;;;;;;;M;(an animal);"diff. ""Dach""";;;
;;;;;;;Dach·se;;;;;;;+;;;;;;;M PLU;;;;;"(TEST FOR JOINT ""CH·S"")"
D;DA;;;;;;Da·me;;;;;;;+;;;;;;;F;LAT. 'domina';;;;
D;;DANK;;;;;Dan·ke;;;;;;;;;;;NK;;;INTERJEK;#TBD# VERSAL?;;(NASAL);;
D;;DANK;;;;;dan·ken;;;;BB12;;;;;;;NK;;;INF;;;(NASAL);;
D;;DAN;;;;084;dann;;BB;NRW;;;NRW;;;;;;;;ADV;(SCHÄRFUNG);;;;
D;;DAR;;;;;darf;;;;;;NRW;;;;;;RF;;;VOK-R;;;;
D;;DAS;;;;007;das;;BB;NRW;;;NRW;;;;;;;;BESTART;N NOM SING AKK SING;;;;
D;;DAS;;;;016;dass;;BB;-;;;;;;;;SS;;;KONJUNK;(bleibt stimmlos Schluss-s);SCHÄRFUNG ZU ARTIKEL;diff:'das' ARTTIKEL;;
D;DAU;;;;;;Dau·men;;;;;;;+;;NONE;;;;;M;;;;;
D;DA-;;;;;;da+vor;;;;;;NRW;;;;;V=F;;;;ZU “vor” (PRÄPOS);;;;
D;;DECK;;;;;De·cke;;;;;BB34;;;;;;CK;;;F;;;;;
D;;DECK;;;;;ent·de·cken;;;;;BB34;;;;;;;;;INF;;;;;
D;;DAD;;;;;dad·deln;;;;;;;+;;NONE;;;LN;;INF;;('DD' SELTEN);UGS. 'am Computer spielen';;
D;DEI;;TBD POS;;;;dein;;;NRW;;;NRW;;;;;;;;;;;;;
D;(DE);;TBD POS;;;015;(dem);;BB;-;;;;;;;;;;;BESTART;DAT ZU 'der' 'das';LANG-V IRREG;;;
D;(DE);;TBD POS;;;006;(den);;BB;-;;;;;;;;;;;BESTART;AKK ZU 'der';LANG-V IRREG;;;
D;DE;;;;;;de·nen;OPT;;;;;;+;;;;;;;REL PRONO;CHILD M/F/N DAT PLU ZU 'die';(vergl. 'dehnen');;;
D;;DENK;;;;;den·ken;;;;BB12;;NRW;;;;;NK;;;INF;;;;;
D;;DEN;;;;074;denn;;BB;NRW;;;NRW;;;;;;;;;;;;;
D;;DER;;(fix crash 160523);;002;der1;;BB;NRW;;;NRW;;;NONE;;;;;BESTART;M NOM;DWDS:VOK-R/RACHEN-R;;;
;;;;query KVK short;;;der2;;;;;;;+;die die;;;;;;;F GEN SING MFN GEN PLU;;;;
D;;DES;TBD POS;;;012;des;;BB;-;;;;;der das;;;;;;BESTART;MN GEN SING;;;;
D;DE;;;;;;De·tek·tiv;;;;;;NRW;;;;;V;;;M;V=F (SCHLUSS-V);;;;
D;DEU;;;;;;deut·lich;;;;;BB34;;;;;;;;;;;;;;
D;DEU;;;;;;deu·ten;;;;;;;+;;;;;;;INF;;;;;
D;DEU;;;;;;deutsch;;;;;;;;;;;TSCH;;;ADJ;;;;;
D;DEU;;;;;;Deutsch;;;;;;;+;;;;TSCH;;;N;(die Sprache);;;;
D;DEU;;;;;;Deutsch+land;ENTITY;;;;BB34;;;;;;TSCH;ND;;;;;;;
D;DE;;;;;;De·zem·ber;ZAHL;;;BB12;;;;;;;;;;;T-SCHWA;;;;
D;;DI(CH);;;;;dich;;;NRW;;;NRW;;;;;ICH;;;;SMALL-X PERS PRONO;;;;
D;;DI(CK);;;;;dick;;;;;BB34;;;;;;CK;;;ADJ;;;;;
D;DIE;;;(query KVK long);;001;die1;;BB;NRW;;;NRW;;;;;IE;;;BESTART;F NOM SING;(daher Zähler als #1);;SING(F) PLU(MFN) *NICHT* DIFFERENZIERT;
;;;;;;;die2;;;;;;;+;;;;;;;;MFN NOM AKK PLU;;;;
D;DIE;;;;;;Dieb;;;;;;NRW;;;;;IE;;;M;;;;;
D;DIE;;;;;;Diens·tag;ZAHL;;;BB12;;NRW;;;;;IE;;;;;;;;
D;DIE;;;;;;dies;;;NRW;;;NRW;;;;;IE;;;;;;;;
D;DIE;;;;;056;die·se;;BB;-;;;;;;;;IE;;;DEMON PRO;F;;;;
D;DIE;EISENBERG;;;;066;die·ser;;BB;-;;;;;;;;IE;;;DEMON PRO;M;;;;
D;DIE;;;;;;die·ses;;;;;;;+;;;;IE;;;DEMON PRO;N;;;;
D;(DIR);EISENBERG;;;;;(dir);;;NRW;;;NRW;;;;;;;;PERS PRO;DATIV ZU 'du';T-SCHWA;;;
D;;DIS;;;;;Dis·ket·te;;;;;BB34;;;;;;;;;F;;;;;
D;;DOCH;;;;064;doch;;BB;NRW;;;NRW;;;;;OCH;;;;BIG-X;(trotzdem) s. DWDS POS ANTWORT AUF NEG FRAGE;;;
D;;DON;;;;;Don·ner;;;;;BB34;;;;;;;;;M;T-SCHWA;;;;
D;;DON;;;;;don·nern;;;;;BB34;;;;NONE;;;RN;;INF;;;;;
D;;DON;;;;;Don·ners+(tag);ZAHL;;;BB12;;NRW;;;;;;;;;;;;;
D;DO;;;;;;Do·nald;ENTITY;;;;;;+;;;;D/T;LD;;;;;;;
D;DOO;;;;;;doof;;;;;;NRW;;;;;OO;;;;LANG-V;;;;
D;;DOP;;;;;dop·pelt;;;;;;NRW;;;;;;LT;;;;;;;OP
D;;DOR;;;;;Dorf;;;;;;;+;;;;;RF;;N;VOK-R;O-MEGA (ENGL. 'AW');;;
D;;DOR;;;;;dort;;;NRW;;;NRW;;;;;;RT;;;VOK-R;O-MEGA (ENGL. 'AW');;;
D;DO;;;;;;Do·se;SCHPAd=d ALMAd=d APLUd=d;;;;;NRW;;;;;;;;F;;diff:'Hose' MIN-PAAR;;PROTO-WORT;*FÜR 'D'
D (2K);;;DR;DR_AH;;;Draht;;;;;BB34;;;;;;;;;M;LANG-H;;;;
D;;;;DR_AU;;;drau·ßen;;;;;BB34;NRW;;;ß(E)N;;ß;;;;;;GER-B';;
D;;;;;DR_ECK;;Dreck;;;;;BB34;;;;;;;;;M;;;;;
D;;;;;DR_ECK;;dre·ckig;;;;;BB34;;;;;;CK;;;;IG/ICH;;;;
D;;;;DR_E;;;dre·hen;TEMP-H;;;;BB34;;;;;;-H;;;INF;;HIAT (SILBENTRENNENDES-H);;;
D;;;;DR_EI;;;drei;ZAHL;;;BB12;;NRW;;;;;;;;;;;;;
D;;;;DR_EI;;;dreist;;;;;;;+;;;;;ST;;;;;;;
D;;;;;DR_OS;;Dros·sel;;;;;;;+;;S(E)L;;;;;F;;;;;
D;;;;;DR_UCK;;Druck;;;;;BB34;;;;;;;;;M;;;;;
D;;;;;DR_UCK;;dru·cken;;;;;;;+;;;;;;;INF;;;;;
D;;;;;DR_UCK;;Dru·cker;;;;;;;+;;;;;;;M;;DWDS:T-SCHWA;;;OP
D;;;;;DR_ÜCK;;drü·cken;;;;;BB34;;;;;Ü;;;;INF;;;;;
D;;;;DR_Ü;;;drü·ben;;;;;;;+;;;Ü;;;;;;;;;
D;;;;DR_Ü;;;Drü·se;;;;;;;+;;;Ü;;;;F;;;;;
D DSCH;CHECK EISENBERG;;(DSCH);;DSCH_UNG;;Dschun·gel;;;;;;;+;;;;NG;;;M;;(SELTEN!) vergl 'Journal' VOICED 'SCH';;;
D;=LIST ALS MTBG?;;;;DSCH_UNK;;Dschun·ke;;;;;;;+;;;;NK;;;F;;;;;
D;;;;;DSCH_IN;;Dschinn;;;;;;;+;;;;;;;M;;;;;
D;DU;;;;;069;du;;BB;(MISSING IN NRW);;;;;;;;;;;PERSPRO ;2PS NOM;;;;
D;;DUM;;;;;dumm;;;;;BB34;NRW;;;;;;;;;SCHÄRFUNG ('U' BIAS ZU LANG);;;;
D;;DUM;;;;;Dumm·heit;;;;;BB34;;;;;;;;;F;“heit”;PFIX SUBSTANTIVIERUNG;;;
D;;DUNK;;;;;dun·kel;;;;BB12;;;;;;;;;;;NASAL;;;;
D;DÜ;;;;;;Dü·ne;;;;;;;+;;;Ü;;;;F;;;;;
D;;DÜN;;;;;dünn;;;;;BB34;;;;;Ü;;;;;;;;;
;;;;;;;Dünn+darm;TEST;;;;;;+;;;;;;;M;TEST AUDIO-LINK;;;MP3;
D;;DUR;;;;034;durch;;BB;NRW;;;NRW;;;;;;;;;NOT VOK 'RACHEN'-R;;;;
D;;DÜR;;;;;dür·fen;;;;;;NRW;;;;Ü;;;;INF;MODALVERB;;;;
D;;DUR;;;;;Durst;;;;;BB34;NRW;;;;;;ST;;M;KEINE(!) REDUKTION;;;;
D;;DUR;;;;;dur·stig;;;;;BB34;;;;;;;;;;IG/ICH;PFIX ADJEKTIVIERUNG;;;
D;DU;;;;;;Du·sche;;;;;;;+;;;;-E;;;F;;;;PROTO-WORT;
D;DÜ;;;;;;Dü·se;;;;;;;+;;;Ü;;;;F;;;;;
D;DÜ;;;;;;düs·ter;;;;;;;+;;;Ü;;;;;;TRENNUNG EHER (DÜ-STER);;;
E:;E;;;;;;e|ben;;;;;;;+;;;;;;;ADV;MWA 'gerade eben';(MWA aka 'genau');;;
E:;E;;;;;;E|be·ne;;;;;;;+;;;;;;;F;;;;;
E:;E;;;;;;E|le·fant;APLUe=e:;;;;;NRW;180523;;;;;NT;;M;REFORMIERT;;;;*FÜR 'E'
E:;E;;;;;;e|le·gant;;;;;;;+;;;;;NT;;;FRANZ.;;;;
E:;E;;;;;;E|(mil);ENTITY;;;;;;+;;;;;;;;;;;;
E:;E;;;;;;E|(mir);;;;;;;+;;;;;;;M;;;;;
E:;E;;;;;;E|sel;SCHPAe=e: ALMAe=e:;;;;;;;;;;;;;M;;;;;*FÜR 'E'/LANG-'E'
E;;ECH;;;;;echt;;;;;;;+;;;;ECH;CHT;;;SMALL-X;;;;
E;;ECK;;;;;Ecke;;;;;BB34;;;;;;CK;;;F;;;;;
E;;ECK;;;;;eckig;;;;;BB34;;;;;;CK;;;;IG/ICH “ig”;PFIX ADJEKTIVIERUNG;;;
E;EH;;;;;;Eh·re;;;;;;;;;;;;;;F;;;;;
E;;EH(R);;;;;ehr·lich;;;;;BB34;;;;;;EH;;;;KÜRZUNG-V VOK-R “lich';PFIX ADJEKTIVIERUNG;;;
E;E;;;;;;e|wig;;;;;;;+;;;;;;;ADJ;;;;;
EI;EI;MTBG SORT AS SEP GRAPHEM;;;;;Ei;ALMAei=aI;;;BB12;;NRW;;;;;;;;N;;RARE 2-ltr word;;;*FÜR 'EI'
;;;;;;;Eich·hörn·chen;;;;;;;+;;;;;;;N;-chen = N;;;;
EI;EI;;;;;;ei·gent·lich;;;NRW;;BB34;NRW;;;;;;;;;;;;;
EI;EI;EISENBERG;;;;;Ei·mer;;;;;;NRW;;;;;;;;M;;;;;
;;;;;;;ein*;;;;;;;+;;;;;;;AFFIX;"""auf sich zu""/""von außen nach innen""";;;;
EI;EI;;;;;019;ein1;;BB;NRW;;;NRW;210523;;;;;;;UNBEST ART;M;;;;
;;;;;;;eine;;;;;;;210523;;;;;;;UNBEST ART;F;;;;
;;;;;;;ein2;;;;;;;210523;;;;;;;UNBEST ART;N;;;;
EI;EI;;;;;023;ei·ne;;BB;-;;;;;ein;;;;;;;AKK FEM;;;;
EI;EI;;;;;057;ei·nem;;BB;-;;;;;ein;;;;;;;DAT MASK NEU;;;;
EI;EI;;;;;046;ei·nen;;BB;-;;;;;ein;;;;;;;AKK MASK;;;;
EI;EI;EISENBERG;;;;052;ei·ner;;BB;-;;;;;ein;;;;;;;DAT FEM;;;;
EI;EI;;;;;098;ei·nes;;BB;-;;;;;ein;;;;;;;GEN NEU;;;;
EI;EIN-;;;;;;ein-kau·fen;;;-;;;;+;;;;;;;INF;AFFIX 'ein-';;;;
;;;;;;;ein-kauf·en&ge·hen;;;;;;;;;;;;;;;;;;;
;;;;;;;ein-la·den;;;;;;;+;;;;;;;INF;;;;;
EI;EI;;;;;;ein·(mal);;;NRW;;;NRW;;;;;;;;ADV;;;;;
EI;EIN-;;;;;;ein+ma·lig;;;;;;;+;;;;;;MAL LIG;ADJ;ADJ CHILD OF 'einmal';ENGL. 'one and only';;;
;;;;;;;ein&(Mal);;;;;;;;;;;;;;MEHRWORTAD;;;;;
EI;EI;;;;;;eins;ZAHL;;NRW;BB12;;NRW;;;;;;NS;;;;;;;
EI;EI;;;;;094;ein·zel·nen;;BB;-;;;;;;;;;;;;;;;;
EI;EI;;;;;;Eis;SCHPAei=aI APLUei=aI;;;;;NRW;;;;;;;;N;;;;;*FÜR 'EI'
EI;EI;;;;;;Ei·sen;;;;;;;;;;;;;;N;;;;;
E;;EL;;;;;elf;ZAHL;;;BB12;;;+;;;;;LF;;;;;;;
E;;EL;;;;;El·tern;;;;BB12;;NRW;;;;;;RN;;MF PLUTANT;;(VOK-R);;;
E;;EMP-;TBD AFFIX;;;;emp*;;;;;;;+;;;;;;;AFFIX;AFFIX 'ent' ASSIM. VOR 'F' ZU 'emp';;;;
E;;EMP-;TBD: NOT PF?;;;;emp-fan·gen;;;;;;;+;;;;;;;INF;;;;;
E;;EMP-;;;;;emp-fin·den;;;;;BB34;;;;;;;;;INF;;;;;
E;;EMP-;;;;;emp-find·lich;;;;;BB34;;;;;;;;-LICH;;;PFIX ADJEKTIVIERUNG;;;
E;;EN;;;;;En·de;;;;BB12;;;;;;;;;;N;;;;PROTO-WORT SCHWA;OP
E;;EN;;;;;end·lich;;;;;;NRW;;;;;D/T;;-LICH;;;;(von 'Ende');;
E;;ENG;;;;;eng;;;;BB12;;;;;;;NG;NG;;;;('nicht weit');;;
E;;EN;;;;;En·te;ALMAe=E;;;BB12;;;;;;;;;;F;SCHWA;;;ANTI-PROTO-WORT;*FÜR KURZ-'E' (Ä)
;;;;;;;ent*;;;;;;;;;;;;;;AFFIX;;;;;
E;;ENT-;;;;;ent-fer·nen;;;;;BB34;;;;;;ENT;;;INF;PREFIX “ent”;;;;
E;;ENT-;;;;;Ent-fer·nung;;;;;BB34;;;;;;;;;F;(NASAL);POSTFIX “UNG”;;;
E;;ENT-;;;;;ent-ge·gen;;;;;BB34;;;;;;;;;ADV;;;;;
E;;ENT-;;;;;ent-wi·ckeln;;;;;BB34;;;;;;;LN;;INF;REDUK “eln';;;;
E;;ENT-;;;;;Ent-wick·lung;;;;;BB34;;;;;;;;;F;;POSTFIX “UNG”;;;
E;;ER;EISENBERG;;;017;er;;BB;NRW;;;NRW;;;;;;;;PERSPRO;3PS M NOM;RACHEN-'R' KEINE(!) REDUKTION;(AUCH: Bstb-Name);;DWDS FAST WIE 'E(H)ER'
E;;ER;;;;;Erd+bee·re;;;;;;NRW;;;;;D/T;;;F;;;;;
E;;ER;;;;;Er·de;;;;BB12;;;;;;;;;;F;(wie Bstb.name);DWDS:VOK-R/RACHEN-'R';;(ARAB. 'GH');
E;;ER-;TBD AFFIX VOK-R?;;;;er*;;;;;;;;;;;;;ER-;AFFIX;;;resulting in s.th.';;
E;;ER-;EISENBERG;;;;Er-geb·nis;;;;;;NRW;;;;;;;;N;;;;;
E;;ER-;;;;;er-klä·ren;;;;;BB34;NRW;ä=E:;;;Ä;;;;INF;(zu “klar”);;;;
E;;ER-;;;;;er-lau·ben;;;;;BB34;;;;;;;;;INF;;;;;
E;;ER-;;;;;Er-laub·nis;;;;;BB34;;;;;;;;;F;B/P “nis”;POSTF SUBSTANTIVIERUNG;;;
E;;ER-;;;;;er-le·ben;;;;;BB34;;;;;;;;;INF;;;;;
E;;ER-;;;;;Er-leb·nis;;;;;BB34;;;;;;;;;N;B/P “nis”;POSTF SUBSTANTIVIERUNG;;;
E;;ER-;;;;;er-näh·ren;;;;;BB34;;äh=E:;;;Ä;ÄH;;;INF;ABLAUT;LANG-H SCHÄRFUNG;vergl. 'Nahrung';;
E;;ER-;;;;;er-rei·chen;;;;;;;+;;;;;;;INF;;;;;
E;;ER-;;;;;er-schre·cken;;;;;BB34;NRW;;;K(E)N;;CK;;;INF;;;CHILD OF 'Schreck';;ANIMATION C--K
E;;ER-;;;;;er/sie/es_er-schrickt;;;;;;NRW;;erschrecken;;;;CKT;;3SINGINDPRÄS;CHILD_OF erschrecken;TBD TRANS/INTRANS REFLEX;;;
E;;ER;;;;;erst;;;;;;;+;;;;;ST;;ADV;;zeitl. Reihenfolge;;;
E;;ER;;;;;er·stens;;;;;;NRW;;;;;;NS;;ADV;;Nummer eins in Aufzählung;;;
E;;ER-;;;;;er-war·ten;;;;;BB34;;;;;;;;;INF;;;;;
E;;ER-;;;;;Er-war·tung;;;;;BB34;;;;;;;;;F;;POSTFIX “UNG”;;;
E;;ER-;;;;;er-zäh·len;;;;;;NRW;äh=E:;;;Ä;;;;INF;LANG-H;ÜBER/vergl. 'Zahl' ('aufzählen');;;
E;;ER-;;;;;Er-zäh·lung;;;;;BB34;;äh=E:;;;;;;;F;;POSTFIX “UNG”;;;
E;;ES;;;;018;es;;BB;NRW;;BB34;NRW;;;;;;;;PERSPRO;3PS N NOM;;(AUCH: Bstb.name);;
;;;;;;;ich_esse;;;;;;;300523;essen;;;;;;1SINGINDPRÄS;"""ß"" #NUR# IN PRÄT";"über lang-Vok in ""a·ßen""";;;
E;;ES;;;;;es·sen;;;;BB12;;NRW;;;;;;;;INF;;;;;
;;;;;;;Es·sen;;;;;;;;;;;;;;SUB N;;vergl. 'Mahl-(zeit)';;;
E;;ET;;;;;et·was;;;;;;;+;;;;;;;;;;;;
EU;EU;MTBG;;;;;euch;;;NRW;;;NRW;;;;;;;;;SMALL-X PERS PRONO;DAT ZU 'ihr' 2PP;;;
EU;EU;;;;;;Eu·le;;;;BB12;;NRW;;;;;SCHWA;;;F;;;;;
EU;EU;;;;;;Eu·ro;SCHPAeu=OY ALMAeu=OY APLUeu=OY;;;BB12;;;;;;;;;;M;;;;PROTO-WORT;*FÜR 'EU'
EU;EU;;;;;;Eu·ro·pa;ENTITY;;;;BB34;NRW;;;;;;;;;;;;;
EU;EU;;;;;;Eu·ter;;;;;;;+;;;;;;;N;T-SCHWA;;;;
E;E;;;;;;e|wig;;;;;;;+;;;;;;;;IG/ICH;;;;
F;FA;;;;;;Fa·bel;;;;;;;+;;B(E)L;;;;;F;LAT;;;;
F;(FA);;;;;;Fa·(brik);;;;;;;+;;;;;;;;LAT;;;;
F;FA;;;;;;fa·de;;;;;;;+;;;;SCHWA;;;;;;;;
F;FA;;;;;;Fa·den;;;;;;;+;;D(E)N;;;;;M;;;;;
F;FÄ;;;;;;Fä·den;;;;;;;ä=E:;Faden;D(E)N;Ä;;;;M PLU;PLU M;;;;
F;FÄH;;;;;;Fäh·re;;;;;;;äh=E:;;;Ä;SCHWA;;;F;SCHÄRFUNG VOK LANG LANG-H;;;;
F;FÄHR;;;;;;er/sie/es_fährt;;;;BB12;;NRW;äh=E:;fahren;;Ä;;RT;;3SINGINDPRÄS;;LANG-H VOK-R;;;
F;;FÄL;;;;;er/sie/es_fällt;;;;;;NRW;;fallen;;Ä;LL;LT;;3SINGINDPRÄS;;;;;
F;FAH;;;;;;(fah)·ren;;;;BB12;;NRW;;;;;AH;;;INF;VON AHD. 'faran';LANG-H SCHÄRFUNG;;;
F;FAHR;;;;;;Fahr+rad;;;;;;NRW;;;;;;;;N;;LANG-H NACH VOK-R;ERSTES (VOK-)'R' STUMM;;
F;FAH;;;;;;Fahrt;;;;;;;+;;;;;RT;;F;;LANG-H VOK-R;;;
F;;FAL;;;;;Fal·le;;;;;;;+;;;;LL;;;F;;;;;
F;;FAL;;;;;fal·len;;;;BB12;;NRW;;;;;LL;;;INF;;;;;
F;;FAL;;;;;falsch;;;;;;;+;;;;SCH;LSCH;;ADJ;;;;;
F;;FÄNG;;;;;er/sie/es_fängt;;;;BB12;;NRW;;fangen;;Ä;NG;NGT;;3SINGINDPRÄS;;;;;
F;FA;;;;;;Fa·(mi)·(li)'e;SCHPAf=f;;;BB12;;;;;;;I-E;;;F;(HALBVOKAL) '-ije';A-LÄNGE AMBI;;;*FÜR 'F' 
F;;FANG;;;;;fan·gen;;;;BB12;;NRW;;;;;NG;;;INF;;;vergl: 'anfangen';;
F;FAR;;;;;;Far·be;;;;;;;+;;;;;;;F;VOK-R;;;;
F;;FAS;;;;;fast;;;;NRW;;NRW;;;;;;ST;;;;;;;
F;;FAX;;;;;Fax;;;;;;;+;;;;X;;;N;LAT 'Faksimile';;;;
F;;FAX;;;;;fa·xen;;;;;;;+;;;;X;;;INF;;;;;
F;FEE;;;;;;Fee;;;;;;;+;;;;EE;;;F;SCHÄRFUNG;NOT '-fe';;;
F;FE;;;;;;Fe·bru·ar;ZAHL;;;BB12;;;;;;;;;;;VOK-R;;;;
F;FEH;;;;;;feh·len;;;;;;NRW;;;;;EH;;;INF;LANG-H REDUK EN;;;;
F;FEH;;;;;;Feh·ler;;;;;BB34;;;;;;EH;;;M;LANG-H T-SCHWA;;;;
F;FEI;;;;;;fein;;;;BB12;;;;;;;;;;;;;;;
F;;FEL;;;;;Feld;;;;BB12;;;;;;;;LD;;N;D/T;;;;
;;;;;;;fe·(mi)·(nin);;;;;;;+;;;;;;;ADJ;"AKA ""weiblich""";;;;OP
F;;FEN;;;;;Fens·ter;ALMAer=6;;;BB12;;;180523;;;;;;;N;T-SCHWA ALPHAMAR;;;PROTOWORT;*NUR ALMA FÜR '-ER'
F;;FEN;;;;;Fens·ter+put·zer;;;;;;;+;;;;;;;M;PROTO T-SCHWA;-er/-er TIEFSCHWA;;QUIZWORT;
F;FE;;;;;;Fe·(ri)'en;;;;;BB34;NRW;;;;;;;;F;;“i(j)en” NOT “i’en”;;;OP
F;;FER;EISENBERG;;;;Fern+se·her;TEMP-H;;;;BB34;NRW;;;;;;;;M;HIAT (SILBENTRENNENDES-H);;;;
F;;FER;;;;;fern+se·hen;TEMP-H;;;;BB34;;;;NONE;;;;;INF;HIAT (SILBENTRENNENDES-H);;;;
F;;FER;;;;;fer·tig;;;;;BB34;NRW;;;;;;;;;VOK-R -IG/-ICH;;;;OP
F;;FES;;;;;Fest;;;;;;;+;;;;;ST;;N;;ARAB. ''eid';;;
F;;FET;;;;;Fett;;;;;BB34;;;;;;;;;N;FOKO PLU;TT-SCHÄRFUNG;;;
F;;FET;;;;;fett;;;;;BB34;;;;;;;;;;;;;;
F;FEU;;;;;;feucht;;;;;BB34;;;;;;;CHT;;;;;;;
F;FEU;;;;;;Feuch·tig·keit;;;;;BB34;;;;;;;;;F;“-keit” SUFFIX;SUSTANTIVIERUNG (OBJ?) TBD EISENBERG;;;
F;FEU;;;;;;Feu·er;;;;;BB34;;;;;;;;;N;;DWDS:T-SCHWA;Feu(j)er' HIAT;;
F;FEU;;;;;;Feu·er+wehr;;;;;;NRW;;;;;;;;F;FOKO “weh·ren”;T-SCHWA LANG-H VOK-R;;;
F;FIE;;;;;;fies;;;;;;;;;;;;;;;;;;;
F;;FICH;;;;;Fich·te;;;;;BB34;;;;;;ICH SCHWA;;;F;SMALL-X;;;;
F;;FIN;;;;;fin·den;;;;BB12;;NRW;;;D(E)N;;;;;INF;;;;;
F;;FING;;;;;Fin·ger;;;;BB12;;;;;;;NG;;;M;;NASAL T-SCHWA;;;
F;;FISCH;;;;;Fisch;ALMAf=f;;;;;NRW;;;;;SCH;;;M;;;;;*FÜR 'F'
F (2K);;;FL;;FL_ACH;;flach;;;;;;;+;;;;;;;;;;;;
F;;;;FL_A;;;Fla·den+brot;;;;;;;+;;;;;;;N;;;;;
F;;;;;FL_ASCH;;Fla·sche;;;;;;NRW;;;;;;;;F;;SHARED SYL JOINT';;;
F;;;;FL_AU;;;flau;;;;;;;+;;;;;;;;;(vergl. FRZ. 'flou'=weich);;;
F;;;;FL_AU;;;flau·schig;;;;;;;+;;;;AU SCH;;-IG;;;SYN 'wollig';;;
F;;;;FL_EI;;;Fleisch;;;;;;;+;;;;;;;N;;;;;
F;;;;FL_EI;;;Fleiß;;;;;BB34;;;;;;EI ß;;;M;FOKO ADJ;;;;
F;;;;FL_EI;;;flei·ßig;;;;;BB34;;;;;;EI ß;;;;;;;;
F;;;;FL_IE;;;Flie·ge;;;;;;;+;;;;IE;;;F;;;;;
F;;;;FL_IE;;;flie·gen;;;;BB12;;NRW;;;;;IE;;;INF;;ABLAUT(E) LANG-V 'flog';vergl. 'Flug(zeug)';;
F;;;;FL_IE;;;flie·ßen;;;;;BB34;;;;;;IE ß;;;INF;;;;;
F;;;;;FL_OS;;ich/er/sie/es_floss;;;;;BB34;;;fließen;;;SS;;;13SINGINDPRÄT;;FOKO ZU '(wir/sie) flos·sen';(z.B. 'Tränen');;
;;;;;;;wir/sie_flossen;;;;;;;;fließen;;;;;;13PLUINDPRÄT;;;;;
F;;;;FL_OH;;;(Floh);;;;;;;+;;;;OH;;;M;FOKO ZU PLU;;;;
F;;;;FL_Ö;;;Flö·he;TEMP-H;;;;;;+;Flo;;Ö;-H;;;M PLU;HIAT (SILBENTRENNENDES-H);;;;
F;;;;FL_O;;;Floß;;;;;;;+;;;;ß;;;N;;FOKO ZU PLU;vergl. 'Kloß';;
F;;;;FL_Ö;;;Flö·ße;;;;;;;+;;;Ö;ß SCHWA;;;N PLU;PLU CHILD_OF 'Floß';;;;
F;;;;FL_Ö;;;Flö·te;;;;;;;+;;;Ö;SCHWA;;;F;;;;;
F;;;;FL_U;;;(Fluch);;;;;;;+;;;;UCH;;;M;;FOKO PLU 'Flü·che' VERB 'fluchen';BIG-X;;
